"Record ID","Deal Name","Close Date","Deal owner","HubSpot Team","Deal Stage","Amount","Segment ","Geography","POC Indication","Deal Stage Before Closed","In Call","Create Date","Qualified Date","Closed Lost Reason","Closed Lost Details","Managers In Call","Previous Amount","Evaluated competitors","Incumbent Competition","Cumulative time in ""SDR Discovery (Classic)"" (HH:mm:ss)","Cumulative time in ""SDR / Omitted  Opp (Classic)"" (HH:mm:ss)","Cumulative time in ""Demo / Presentation  (Classic)"" (HH:mm:ss)","Cumulative time in ""Business Validation (Classic)"" (HH:mm:ss)","Cumulative time in ""Formal Pilot (Classic)"" (HH:mm:ss)","Cumulative time in ""Business Case Confirmation (Classic)"" (HH:mm:ss)","Cumulative time in ""Negotiation / Legal (Classic)"" (HH:mm:ss)"
"41875453012","The New York Times","2025-11-20 17:15","John Romano","US MM","Closed Lost","100000.0","Mid-Market","America","No POC","Demo / Presentation","No","2025-08-12 15:38","2025-08-12","Product; Competition","Executive Team made the decision to only pilot Cortex due to perceived ease of setup coming off of a failed Backstage instance.  They'll be back!","","","Cortex","Backstage","01:23:06","00:00:26","1726:36:11","674:36:24","","",""
"41559235200","Navitus","2025-10-06 16:30","Jill Countey","US MM","Closed Lost","68000.0","Mid-Market","America","No POC","Demo / Presentation","No","2025-08-07 20:09","2025-08-11","Champion left/ Company cuts","""We have several organizational changes underway, including the recent departure of Pushpendu. Given these transitions, we’ve decided to hold on moving forward with an IDP product at this time.""

Pushpendu (Director of Software Dev) was main proponent of IDP and a key decision maker. ","","","","Harness; Opslevel","","99:25:19","1336:56:11","","","",""
"41193104195","Constant Contact","2025-09-18 16:02","Daniel Alper","US MM","Closed Lost","30000.0","Mid-Market","America","No POC","Demo / Presentation","No","2025-08-01 22:35","2025-08-20","Bad timing; Early stage","Pausing eval while they hire a new Principal Engineer to have input on the approach. They will reach back out when they're ready to dive into ROI.","","","","Compass","","453:14:57","692:12:01","","","",""
"41147607839","EQ Bank","2025-12-09 17:14","Jill Countey","US MM","Closed Lost","200000.0","Mid-Market","America","No POC","Business case confirmation","Yes","2025-07-31 20:25","2025-08-01","Champion left/ Company cuts; Budget","EQ bank went through massive lay offs then an acquisition, pushing out IDP project. Will reengage in new year","","","Backstage; Compass","Backstage; Compass; Cortex","","23:37:27","453:36:41","00:00:57","484:00:52","2180:32:59",""
"41075359056","Symphony","2025-11-19 19:49","Daniel Alper","US MM","Closed Lost","50000.0","Mid-Market","America","No POC","Demo / Presentation","No","2025-07-30 18:04","2025-08-05","Unable to connect","unresponsive to repeated attempts to schedule demo","","","None","None","","142:29:22","2548:15:33","","","",""
"41049215238","Findhelp","2025-10-08 16:30","Daniel Alper","US MM","Closed Lost","50000.0","Mid-Market","America","No POC","Demo / Presentation","No","2025-07-29 21:54","2025-08-07","Unable to connect; Early stage","Customer unresponsive after initial demo","","","Cortex; Opslevel; Compass","None","","195:09:53","1503:26:20","","","",""
"40840174197","NCR Atleos","2025-10-23 16:15","Sam Neill (Deactivated User)","US Ent","Closed Lost","72000.0","Enterprise","America","No POC","Demo / Presentation","No","2025-07-25 21:40","2025-08-06","Unable to connect","Not ready to explore in full. ","","","","","","285:30:28","1869:04:48","","","",""
"40670307408","S&P Global","2026-04-22 18:33","Tom Skarzynski (Deactivated User)","US Ent","Closed Lost","150000.0","Enterprise","America","No POC","Demo / Presentation","No","2025-07-22 18:51","2025-08-22","Other","Big Backstage shop. There are detractors who want to explore alternatives and Everest (Port customer) recently demoed Port to a group at S&P but hasn't shared who. Try the Everest angle.","","","","","144:30:36","582:03:13","5849:08:07","","","",""
"40603561902","Guideline.ai","2026-01-20 20:15","John Romano","US MM","Closed Lost","43000.0","Mid-Market","America","No POC","Demo / Presentation","No","2025-07-21 20:52","2025-08-07","Bad timing","1/14/26 - CTO and SVP have exited the Org 

Scheduled time with Champion to reconnect in February but has already been a struggle to find right timing to kick off implementation as other priorities have taken precedence ","","","Backstage","None","","410:18:27","3017:02:44","607:18:44","00:00:12","357:42:42",""
"40576327078","McKesson/CoverMyMeds","2026-03-06 02:56","Jeff Graham","US Ent","Closed Lost","150000.0","Enterprise","America","No POC","Demo / Presentation","No","2025-07-21 18:42","2025-07-29","No-show","Stopped taking calls","","","","","","195:03:08","5262:11:20","","","",""
"40515846213","GFL Environmental","2026-03-06 02:53","Jeff Graham","US Ent","Closed Lost","100000.0","Enterprise","America","No POC","Demo / Presentation","No","2025-07-20 04:44","2025-07-29","No-show","No showed. Had discussions with director. Will work to get back","","","","","","232:59:21","5262:09:15","","","",""
"40421192327","Bright Horizons ","2025-09-30 18:22","Tali Cohen","US Ent","Closed Lost","80000.0","Enterprise","America","No POC","Demo / Presentation","No","2025-07-17 23:51","2025-07-25","Price","Bright Horizons wants to start with 15 Users and expand at their own pace over time. They are doing this with other vendors. They have a total of 300 devs but doesnt sounds like this project will cover everyone for a while. I've lost contact with them and they will likely look at Opslevel. ","","","","","","187:13:14","1607:17:02","","","",""
"40328138578","Optimum","2025-12-10 16:11","Tali Cohen","US Ent","Closed Lost","200000.0","Enterprise","America","With POC","Formal Pilot","No","2025-07-16 22:06","2025-07-29","Bad timing; Early stage","Optimum claimed to have spent time on a homegrown product and realized the limitations so they were looking for an IDP. It became clear during the pilot that the team and platform program is immature. We lost momentum in the pilot and urged them to spend time exploring their needs and the market of IDP first. ","","","Backstage","Humanitech","","310:43:35","985:09:42","461:35:40","1765:35:47","",""
"40327964499","Wiley","2026-04-07 23:10","Tom Skarzynski (Deactivated User)","US Ent","Closed Lost","300000.0","Enterprise","America","With POC","Negotiation / Legal","No","2025-07-16 21:03","2025-07-22","Competition","Portal selected. cost ($25/user/mo with option to move to open source later), UX, ""built-in best practices"". Port's decisive lead in flexibility of data model, catalog, etc. was blunted by MCP. ","","425000.0","Compass; Backstage","Backstage; Compass; Roadie","","144:06:07","02:28:59","1843:51:23","887:38:49","2523:29:28","960:31:47"
"40326009915","Nectar Services","2025-09-18 16:14","Daniel Alper","US MM","Closed Lost","24000.0","Mid-Market","America","No POC","Demo / Presentation","No","2025-07-16 20:48","2025-07-24","Unable to connect","Unresponsive since initial meeting","","","","","","191:17:43","1340:08:06","","","",""
"40312745306","Toast","2026-04-23 04:22","Tali Cohen","US Ent","Closed Lost","100000.0","Enterprise","America","No POC","Demo / Presentation","No","2025-07-16 14:59","2025-08-08","Competition","Backstage shop","","","","","","560:32:14","6172:50:53","","","",""
"40279362851","InvestorFlow","2025-11-24 17:51","Jason Chiu (Deactivated User)","US MM","Closed Lost","24000.0","Mid-Market","America","No POC","Formal Pilot","Yes","2025-07-15 21:47","2025-07-17","Unable to connect","Unresponsive after negotiation/quote phase. Still active in portal but not responding.","","","Backstage","None","28:49:03","00:00:42","280:29:07","1773:42:08","00:00:08","1082:02:49",""
"40279345471","Texas Mutual","2026-03-20 20:56","John Romano","US MM","Closed Lost","108750.0","Mid-Market","America","No POC","Demo / Presentation","No","2025-07-15 20:01","2025-08-06","Other","Heard from SHI that the entire project Port was tied to has been killed, trying to get additional context from Sean but he's been unresponsive. ","","","Cortex","None","","525:25:38","1295:34:57","4132:54:11","","",""
"39970758158","Yale University","2025-12-03 21:28","Tali Cohen","US Ent","Closed Lost","50000.0","Enterprise","America","No POC","Demo / Presentation","No","2025-07-10 18:24","2025-08-15","Bad timing","Early stages of exploring options to replace Self Service portal ""SpinUp""","","","","","","866:24:56","2641:39:09","","","",""
"39967440167","McKesson","2026-03-06 02:56","Jeff Graham","US Ent","Closed Lost","200000.0","Enterprise","America","No POC","Demo / Presentation","No","2025-07-10 16:09","2026-01-20","No-show","Stopped taking calls","","","","","","4661:40:22","1062:06:44","","","",""
"39822749525","Epsilon","2026-02-26 00:25","Tom Skarzynski (Deactivated User)","US Ent","Closed Lost","72000.0","Enterprise","America","No POC","Demo / Presentation","No","2025-07-07 19:12","2025-08-06","Unable to connect","Inherited opp. Last contact in aug 2025. No responses from team ","","","","","00:00:02","720:00:25","4878:12:24","","","",""
"39614723688","Lumen","2026-03-05 19:09","Travis Dadoly (Deactivated User)","US Ent","Closed Lost","100000.0","Enterprise","America","No POC","Demo / Presentation","No","2025-07-03 05:22","2025-07-07","Unable to connect","Initial team we spoke with as well as another group (more consultation focused) has been unresponsive. Closing until we hear indication of priority level. ","","","","","","106:40:17","5788:05:55","","","",""
"39623490107","Abbott","2025-10-14 23:17","Tom Skarzynski (Deactivated User)","US Ent","Closed Lost","100000.0","Enterprise","America","No POC","Demo / Presentation","Yes","2025-07-02 23:41","2025-09-29","Early stage; Not right company/ persona","Outbound into Architect who has small team of devs. We are early - platform / pipelines aren't in place yet, and this is realistically a 2026 evaluation.","","","","","","2134:07:36","361:28:54","","","",""
"39599221902","GoodRx","2025-12-22 17:48","Daniel Alper","US MM","Closed Lost","50000.0","Mid-Market","America","No POC","Pilot Prep","No","2025-07-02 17:11","2025-07-07","Budget","decided to bring IDP in-house, not going to purchase commercial solution","","","Cortex; Backstage; Opslevel; Harness","Backstage","126:25:52","00:01:16","329:06:20","3698:02:49","","",""
"39563204748","Coveo","2025-10-22 18:19","Daniel Alper","US MM","Closed Lost","150000.0","Mid-Market","America","With POC","Business case confirmation","Yes","2025-07-01 21:04","2025-07-07","Product; Missing Feature","""We didn’t choose Port because we think that building and managing the catalog, dashboard, automations, etc. will take a significant amount of effort.""

* Native support for team hierarchy and hierarchial reporting. It is difficult to create the initial data model (we don't provide it OOTB,) and also creating reports based on it. The global filters are too limited, so changes need to be made separately in each widget.

* Many times the data model prevented creating specific visualizations, because of the limitation of the data query and filterring. This cause Coveo to make breaking changes to their data model (such as changing the direction of relations), which were very hard to fix during the POC.

* Service catalog discovery and overall streamlined onboarding - they are missing clear conventions in the organization, for example, between PagerDuty and their repositories, so they couldn't use the integration mapping to create a service catalog.

","","","Cortex; Opslevel","Backstage","","146:16:19","209:50:36","987:43:55","546:58:32","818:25:22",""
"39282897670","ezCater","2025-10-01 17:48","John Romano","US MM","Closed Lost","48000.0","Mid-Market","America","No POC","Demo / Presentation","No","2025-06-25 19:10","2025-07-11","Competition","Went with Cortex

""Areas we'd love to see an IDP offer more native support (or maybe a solid path for custom integration work to support) would be around ownership, particularly for a monolith. We have a large monolithic code base that 10+ teams work in, and each of them owns various aspects of that (tracked via a GitHub CODEOWNERS file). How can we model that monolithic ownership pattern in an IDP so that a team that owns, say, just the ""menus"" subsystem of the monolith can see the relevant information in an IDP? Just scorecards that affect their code, and not the entire repository? And then also around ownership, how does an IDP help us track that across so many teams and Things-to-own and different sources of truth, e.g. Okta groups vs. GitHub users vs. Slack users? If Port had a solid story for how we can improve our monolith ownership and experience in these ways, I think we'd become much more interested.

I'm not convinced any IDP on the market right now truly supports monoliths natively, without a lot of custom integration work on our end, and that's understandable. But an IDP that could get us closer to that would certainly rank highly on our list."" - Patrick Pinkerton

**Worked with Aidan on an appropriate response to this

Patrick is still running with the initiative, it's just taking longer than he hoped due to resource constraints. No solution has been chosen yet, they're taking things one step at a time.  

Door is not completely shut but not much we can do until they have the bandwidth to pick the conversation back up with us","","","Cortex","","46:23:55","339:18:48","1964:55:16","","","",""
