SK_DEAL,DEAL_CRM_ID,DEAL_NAME,COMPANY_NAME,PIPELINE,DEAL_TYPE,DEAL_TEAM_NAME,DEAL_STAGE,DEAL_CLOSED_DATE,DEAL_CREATED_DATE,SALES_CYCLE_DAYS,DEAL_TOTAL_ARR,DEAL_NET_NEW_ARR,SALES_OWNER,CLOSED_LOST_REASON,HS_LOST_CATEGORIES,CALLS_ANALYZED,LATEST_CALL_DATE,EARLIEST_ANALYZED_CALL_DATE,ANALYZED_SK_CONVERSATIONS,GONG_LOST_CATEGORY,CATEGORY_MATCH,AI_REASON_SUPPORTED,AI_REASON_EXPLANATION,AI_ALTERNATIVE_REASON
e578080e5a641fcd9cdc4d48c12dc232,38536233223,BBC Studios,BBC,Classic,newbusiness,EMEA Ent,Closed Lost,2025-08-27,2025-06-06,43,50000.00,50000.00,James Pritchard,No value,"[""Value/Product""]",3,2025-07-28,2025-07-18,"[""29cfa46341115122436a0b0499550e35"",""85bc4f293e2bdf657966b7870684ce00"",""103c74abea4b29c61ae1e1ea494c3f43""]","[""Commercial"",""Value/Product""]",true,yes,"The transcript shows the prospect actively building a proof-of-concept with Port.io, discussing technical implementation details, and planning to evaluate ""if the price of Port.io is right for their use case"" after completing their POC. The mention of price evaluation as a key decision factor after technical validation corroborates the ""No value"" reason, as they need to determine if the platform provides sufficient value relative to cost.",
80f8f5a0c386ff92c7cb59157fd08ea7,32321728157,London Stock Exchange Group,London Stock Exchange,Classic,newbusiness,EMEA Ent,Closed Lost,2025-08-21,2025-01-15,182,250000.00,250000.00,Ross Geall,Competition,"[""Competitive""]",3,2025-06-09,2025-03-21,"[""ec3e4c8f1007497ab9ff8efb7803a7d9"",""f5c1be8f0e96c32a93dd9caa0245293a"",""1d7726082366b1e30bfcc0c26cbc9c5b""]","[""Commercial"",""Competitive"",""Timing"",""Value/Product""]",true,yes,"LSEG has invested significant time and money into their existing Backstage platform and wants to give it at least 6 more months to see outcomes before considering alternatives. Vikas explicitly states they don't want to ""dilute that focus by exploring other options"" and need consensus from all business units on the current Backstage initiative.",
d443d45bf276ad4ff252af1f3d007728,36141766033,Rev,Rev,Classic,newbusiness,US MM,Closed Lost,2025-08-21,2025-04-23,115,24000.00,24000.00,Daniel Alper,Bad timing,"[""Timing""]",3,2025-05-28,2025-04-29,"[""d166da19fc3c1a5f152ed4d122cf4046"",""8030224a3d31e4923685d738131dc971"",""985f546f75b90d547c8e67c75d3574a5""]","[""Commercial"",""Value/Product"",""Timing""]",true,likely_no,"The transcript shows Rev has significant investment in existing tooling (Jenkins, GitHub) and mature DevOps processes, with Michael expressing ""skepticism about the company's significant investment in Jenkins and GitHub."" However, there's active engagement with scheduling follow-ups, POC discussions, and technical meetings with the CTO, suggesting the issue isn't timing but rather concerns about displacing their current toolchain investment.",heavy investment in existing Jenkins/GitHub toolchain
ce36cdac33ec3b15bb4e8aa0abf9303d,29583927709,HDI Seguros Colombia,HDI Seguros Colombia,Classic,newbusiness,US MM,Closed Lost,2025-08-19,2024-11-26,244,36000.00,36000.00,Jason Chiu,Bad timing,"[""Timing""]",3,2025-06-03,2025-05-07,"[""3ff3ed89317e47885d70d0d0e0bfbcc4"",""cee8185adaffc76f4da44af0f39b9c0f"",""0a09ac5f2b455738629bdde4f572386e""]","[""Commercial"",""Value/Product"",""Security""]",false,likely_no,"The transcript shows strong forward momentum with Cesar completing cost analysis ($93K savings), making technical progress on integration, planning to present to his manager and IT team for approval, expressing satisfaction with the pilot, and discussing procurement through AWS Marketplace. The only timing-related mention is about license renewal challenges due to a team member's departure, but this appears to be about existing tools, not Port. The evidence points toward active progression rather than timing-based deferral.",active deal progression with internal approvals pending
9d3fa7d4437d201ea49737d9c093e41b,37568183138,Youse,Youse,Classic,newbusiness,US MM,Closed Lost,2025-08-12,2025-05-21,75,28800.00,28800.00,Daniel Alper,Bad timing,"[""Timing""]",3,2025-07-03,2025-05-30,"[""02203a02ab03bd9c358da3b3e28e2fe1"",""8fefb38f96c59a033cd2c9e0b670fce3"",""3b845d56289ca0ba4acd707cc491c4d5""]","[""Fit"",""Timing"",""Value/Product""]",true,yes,"The transcript shows clear timing-related signals: Gustavo (who leads the testing) is going on vacation, they need to ""reschedule the meeting for a couple of weeks"" to give more time for exploration, and Fabricio mentions they expect to have CTO approval ""by August"" with follow-up scheduled for ""middle of August."" These delays and extended timelines corroborate the ""Bad timing"" reason.",
dbc719602e2853a3dbf7547c188c71d1,38950446521,Origence,Origence,Classic,newbusiness,US MM,Closed Lost,2025-08-08,2025-06-16,52,50000.00,50000.00,Jason Chiu,Bad timing,"[""Timing""]",1,2025-06-18,2025-06-18,"[""1b431e783ce547c2d71ffdd45d9484fc""]","[""Commercial"",""Value/Product"",""Sponsorship"",""Timing""]",true,likely_no,"The transcript shows Origence is actively evaluating 5-6 vendor options including competitors like Cortex and Harness, with plans to ""narrow down to 1-2 options by the end of July"" and ""start implementation in Q4 of this year."" This indicates an active buying process with clear timeline and budget allocation, contradicting a ""bad timing"" reason.",competitive evaluation process with multiple vendors
f4c8119b7d0aa4f775cf62372dec8a2d,34764089615,East West Bank,"East West Bancorp, Inc.",Classic,newbusiness,US MM,Closed Lost,2025-08-08,2025-03-18,142,24000.00,24000.00,Chris Newsome,No value,"[""Value/Product""]",3,2025-04-21,2025-04-03,"[""1488d5f6b2558021dd5e3525e2be840b"",""cfa418f139b03b2398f5d56777b4adf4"",""def6d2c0662262995bf5982423b09ae7""]","[""Commercial"",""Value/Product"",""Timing""]",true,no,"The transcript shows active project development with GetPort.io working on Azure DevOps deployment, user stories being refined, procurement processes underway, and licenses expected to start in July. The prospect is engaged in technical implementation, scheduling demos, and moving forward with purchase orders - indicating they clearly see value in the solution.",prospect actively implementing and purchasing solution
d6fce9c29d09e98df521fee719d7ffeb,17348254011,Decathlon,Decathlon,Classic,newbusiness,EMEA Ent,Closed Lost,2025-08-06,2024-02-04,542,200000.00,200000.00,Benjamin Duckworth,Bad timing;Early stage,"[""Timing""]",3,2024-12-04,2024-08-05,"[""5ab332735bd11e3cbdf46ca3e51d0ae7"",""9d6a7cf8ee6a5a060f66f1a3d690e28b"",""679dbbf856a68c9fc77edf28628844b2""]","[""Commercial"",""Security"",""Value/Product""]",false,likely_yes,"The transcript shows Decathlon is still in evaluation phase (""Decathlon is evaluating whether to continue with Backstage or adopt a more commercial solution like GetPort.io"") and has deferred decision-making with timeline references like ""discuss the way forward in the coming 1-2 months"" and ""discussion with his management at the end of September to determine the next steps, including potentially an RFP process."" This supports both the timing deferral and early-stage evaluation aspects of the stated reason.",
461af36b91281726e871f9a622047545,30336177327,1KOMMA5°,1KOMMA5°,Classic,newbusiness,EMEA MM,Closed Lost,2025-07-30,2024-12-13,219,55000.00,55000.00,Cillian Golden,Competition,"[""Competitive""]",2,2025-04-22,2024-12-17,"[""4dc07cc8e44258448d77f0c1ede8cf48"",""0a6950bdb1f7f25957b7c3d420378c19""]","[""Commercial"",""Sponsorship"",""Value/Product""]",false,yes,"The transcript clearly shows 1KOMMA5° is actively evaluating three options including ""sticking with the current Backstage implementation"" and ""building out Backstage further"" as alternatives to adopting GetPort.io. They are conducting a structured comparison during a hackathon to decide between continuing with their existing Backstage setup versus switching to a commercial IDP solution, which directly corroborates the ""Competition"" closed-lost reason.",
f047158664b6827cf1411a84f80411c7,34181229722,Awaze,Awaze,Classic,newbusiness,EMEA MM,Closed Lost,2025-07-28,2025-03-03,124,40000.00,40000.00,Cillian Golden,Bad timing;Price,"[""Timing"",""Commercial""]",2,2025-05-14,2025-03-14,"[""8dfc3fc3a2e8d6969539bf494aea7a87"",""89585481ffe743224ff98d5697343fab""]","[""Commercial"",""Value/Product""]",true,likely_no,"The transcript shows Vitaliy actively evaluating Port.io as ""the most comprehensive option"" for their internal development portal needs, with Port providing dedicated support for his proof-of-concept setup and discussing ""commercial incentives available before the end of the quarter."" While he mentions needing an NDA and ISO certification which could suggest process delays, the overall context indicates active procurement rather than timing or price being primary blockers.",active evaluation with no clear timing or budget constraints
0cf40054610639441d42fc17ff6f1ee3,33843702350,DAT Freight & Analytics,DAT Freight & Analytics,Classic,newbusiness,US MM,Closed Lost,2025-07-21,2024-11-14,239,84000.00,84000.00,John Romano,Competition,"[""Competitive""]",3,2025-03-26,2025-02-19,"[""41893c67b3637b7011b1f0881048fbc4"",""61fee7b64f471c778aec992883d0fd21"",""63c259858892cf4de66df92dc3a0d76b""]","[""Commercial"",""Value/Product""]",false,yes,"The transcript clearly shows DAT Freight & Analytics chose to evaluate Datadog's IDP feature instead of proceeding with Port, with Varun stating ""they are willing to wait and see if it meets their requirements before exploring other external tools"" and the deal being put on hold while they test Datadog's solution in Q2.",
eb19673a15dba86ea0ae4ba0ac2a32df,39024837200,Sanity.io,Sanity.io,Classic,newbusiness,US MM,Closed Lost,2025-07-18,2025-06-18,11,50000.00,50000.00,Jill Countey,Price,"[""Commercial""]",3,2025-07-17,2025-07-08,"[""6b05d3defebb99cca86f535a4843dc3b"",""3e0c5aa4819e5e416f63c0ac64f135e5"",""ce191595a986847cf46bed3f213b1de8""]","[""Commercial"",""Value/Product""]",true,yes,"The transcript clearly shows price was a major concern, with Sanity stating GetPort's initial pricing of ""$540 per user per year plus a $45,000 platform fee was deemed too expensive"" and that they ""have a budget range of $40,000 to $50,000 in mind."" GetPort had to explore alternative pricing options including multi-year contracts to bring costs down to Sanity's budget range.",
031eca4e4666559d46b2d5d7e47f63d7,35124817574,Florence,Florence,Classic,newbusiness,US MM,Closed Lost,2025-07-17,2025-03-16,108,72000.00,72000.00,Jason Chiu,Bad timing,"[""Timing""]",3,2025-04-29,2025-03-25,"[""edc765ff7568cbc1c298c32e42dea317"",""e4901eab61f9f62ef42ba3c445852c96"",""adb8a539331be2fed18ed33a46808d3d""]","[""Commercial"",""Value/Product"",""Timing""]",true,likely_yes,"The transcript shows Florence planning a pilot ""towards the end of May or early June"" and needing to ""formally align the pilot within the next couple of days"" and secure ""necessary budget approvals,"" indicating they are working within specific timing constraints and budget cycles that align with a timing-related delay.",
0ca66058a44477c786dabdbf76ee3704,35412619174,Prove,Prove,Classic,newbusiness,US MM,Closed Lost,2025-07-14,2025-04-03,78,36000.00,36000.00,Jason Chiu,Bad timing,"[""Timing""]",3,2025-06-16,2025-05-19,"[""ec9edef82812a3986357d5253d6a1cad"",""540c3c5db3380bb3cfa8c7d1f6f2b090"",""859adb1ed9ad0334d03567542a7338ed""]","[""Commercial"",""Security"",""Value/Product""]",false,yes,"The transcript shows Prove has budget approval for a portal solution in the second half of 2022 and plans to complete evaluations by end of July/mid-August with procurement in September, indicating a deferred timeline. Additionally, they mention needing 1-2 weeks for security questionnaire completion and vendor review processes, which aligns with timing-related delays.",
7b255ce9cb70f6a5e907c7f86158464e,35461925020,QTS,QTS,Classic,newbusiness,US MM,Closed Lost,2025-07-08,2025-04-03,69,24000.00,24000.00,Jill Countey,Bad timing,"[""Timing""]",3,2025-06-05,2025-04-30,"[""73f57fac03a4efef5396e196197556c9"",""7e7b7bb77712bcdd5983cb83929b4231"",""fd260bff37a78290f61cae60af6dd55e""]","[""Commercial"",""Value/Product"",""Timing""]",true,yes,"The transcript shows QTS is waiting to hire a platform engineer before proceeding with the Port implementation, with Adley stating ""it will likely take a couple of months for the new engineer to get up to speed on their infrastructure before they can fully dedicate themselves to the port integration"" and multiple references to needing to recruit this key person to drive the rollout.",
7f25b43dc54f8d724f52664d3af4bc4d,32241779266,Bitsight,"BitSight Technologies, Inc.",Classic,newbusiness,US MM,Closed Lost,2025-07-07,2025-01-20,153,50000.00,50000.00,Daniel Alper,Product;Competition,"[""Value/Product"",""Competitive""]",2,2025-05-07,2025-03-28,"[""0f6bdad7dc641ac2a22718f374daafa5"",""a081462ec8157ab0cad67c636f5754d1""]","[""Commercial"",""Competitive"",""Fit"",""Value/Product""]",true,no,"The transcript shows BitSight is actively evaluating competitors, specifically mentioning they are ""evaluating other options like Backstage and Roadie, considering the development effort required."" This clearly indicates a competitive loss scenario where they're comparing Port against Backstage/Roadie, which corroborates the ""Competition"" part of the stated reason. However, there's no evidence of product gaps or missing capabilities that would support the ""Product"" portion of the stated reason.",evaluating Backstage and Roadie as alternatives
a13889558d85f7eb628e7138fe469bef,35455294786,Zurich NA Insurance,zurich,Classic,newbusiness,US Ent,Closed Lost,2025-07-02,2025-04-04,30,200000.00,200000.00,Tali Cohen,Bad timing,"[""Timing""]",3,2025-05-21,2025-04-07,"[""27b692462ee498e16d62f54d7dacc97c"",""f5679f6bdab65e7bba032b452e6a645c"",""62782ad66a3901c9dd793bf821b589e3""]","[""Commercial"",""Competitive"",""Fit"",""Sponsorship"",""Timing"",""Value/Product""]",true,likely_no,"The transcript shows active demo preparation, stakeholder alignment discussions, and forward momentum with scheduled follow-ups, suggesting the deal was progressing normally rather than facing timing constraints. Keith is actively working on influence mapping and socializing the IDP concept internally, while GetPort is preparing customized demos for leadership - this indicates readiness to move forward rather than deferral to next budget cycle or fiscal year.",deal progressing with active stakeholder engagement
3e5811e479e7e41b0629ab6bcb50208f,29883640888,Paypoint,PayPoint plc,Classic,newbusiness,EMEA MM,Closed Lost,2025-07-02,2024-12-05,201,48000.00,48000.00,Cillian Golden,Bad timing,"[""Timing""]",1,2024-12-12,2024-12-12,"[""2216b3d2db9fea2aeacd9d66b7f4aea5""]","[""Commercial"",""Sponsorship"",""Value/Product""]",false,likely_no,"PayPoint plans to ""revisit the discussion in January 2023 once they have capacity with a new team member joining"" and next steps are scheduled for January, indicating a deferral to the next period due to capacity constraints and team availability",capacity constraints until new team member joins
fd58bd230a0b126762a3d45d5199aacf,30850413888,The Boeing Company,Boeing,Classic,newbusiness,US Ent,Closed Lost,2025-07-02,2024-12-21,163,200000.00,200000.00,Jeff Graham,Bad timing,"[""Timing""]",1,2025-03-04,2025-03-04,"[""93ce504bbb303049b42fb4d6b4e9dbec""]","[""Commercial"",""Security"",""Sponsorship"",""Value/Product""]",false,likely_yes,"The transcript shows Boeing stating ""Boeing's strategic direction is still being worked on, so they will reconnect in late March for further discussions"" and scheduling demos for ""end of March,"" indicating they are not ready to proceed immediately and need time to finalize their strategic direction before moving forward.",
3cd48c75fd12d7065c9d98003c8d773d,35462961023,Egnyte,Egnyte,Classic,newbusiness,US MM,Closed Lost,2025-07-01,2025-04-04,30,100000.00,100000.00,John Romano,On-prem,"[""Value/Product""]",1,2025-04-16,2025-04-16,"[""ef0afc000e5af090ea88ab1e15673018""]","[""Commercial"",""Value/Product"",""Competitive""]",true,no,"The transcript shows Egnyte is actively evaluating cloud-based IDP solutions including Cortex, Backstage, and Port, with discussions about POCs and demos. There is no mention of on-premises requirements, air-gap needs, or deployment constraints that would support an ""On-prem"" loss reason.",competitive evaluation between Cortex and Backstage
d5bcd70cdad12435fe83e95ef47dfb6d,35721559908,Warner Bros. Discovery,Warner Bros. Discovery,Classic,newbusiness,US Ent,Closed Lost,2025-07-01,2025-04-13,42,100000.00,100000.00,Tom Skarzynski,Competition,"[""Competitive""]",2,2025-04-18,2025-04-16,"[""8847fd539b14d1cda22a42786ef288e1"",""a0331e30a61c1eaabd7f11c515b04a53""]","[""Commercial"",""Value/Product"",""Competitive"",""Sponsorship""]",true,yes,"The transcript clearly shows Warner Bros. Discovery is evaluating Port.io as an alternative to their existing Backstage implementation, with Saeed explicitly exploring Port ""as a potential replacement for Backstage"" and discussing the ""build vs. buy decision"" regarding their current Backstage and internal homegrown solutions. This directly corroborates a competitive loss scenario where they are comparing Port against Backstage.",
e5e8153bdd642ed42b186d34623eb822,29378793800,Sanoma,Sanoma,Classic,newbusiness,EMEA Ent,Closed Lost,2025-07-01,2024-11-20,211,100000.00,100000.00,Benjamin Duckworth,Early stage;Bad timing,"[""Timing""]",1,2024-12-02,2024-12-02,"[""660d6d6f3e6ede64fa2eb423898b4f95""]","[""Commercial"",""Value/Product"",""Security"",""Timing""]",true,yes,"The transcript shows clear signals supporting both ""Early stage"" and ""Bad timing"" reasons. For timing, Sanoma explicitly plans to ""have a proof of concept during the second quarter of next year"" rather than proceeding immediately. For early stage readiness, they are still in discovery phase needing to ""define key focus areas"" and require a deep dive workshop to ""further explore how Port aligns with Sanoma's requirements"" before moving forward.",
