SK_DEAL,DEAL_CRM_ID,DEAL_NAME,COMPANY_NAME,PIPELINE,DEAL_TYPE,DEAL_TEAM_NAME,DEAL_STAGE,DEAL_CLOSED_DATE,DEAL_CREATED_DATE,SALES_CYCLE_DAYS,DEAL_TOTAL_ARR,DEAL_NET_NEW_ARR,SALES_OWNER,CLOSED_LOST_REASON,HS_LOST_CATEGORIES,CALLS_ANALYZED,LATEST_CALL_DATE,EARLIEST_ANALYZED_CALL_DATE,ANALYZED_SK_CONVERSATIONS,GONG_LOST_CATEGORY,CATEGORY_MATCH,AI_REASON_SUPPORTED,AI_REASON_EXPLANATION
2011e24500bf0ddaee6145e0a59071b7,39011045463,DeLaval,DeLaval,Classic,newbusiness,EMEA Ent,Closed Lost,2026-07-21,2025-06-18,376,162000.00,90000.00,James Pritchard,Not right company/ persona,"[""Fit""]",3,2026-01-28,2025-07-15,"[""08bccfc82dd3fe7de3ddd87478acfd76"",""d880f45a6b297016512881fc2b453639"",""ab432813eb393aa912019bf14a23b664""]","[""Commercial"",""Competitive"",""Fit"",""Value/Product""]",true,no,"The transcript shows DeLaval as an engaged prospect with legitimate technical needs (replacing their difficult-to-manage Backstage implementation) and active evaluation processes including demos, security assessments, and management presentations planned. This contradicts the stated loss reason of ""Not right company/persona"" as DeLaval appears to be exactly the right type of company seeking an Internal Developer Portal solution."
808e04fff510da5ce5a06894fe5364a8,51938205708,Selective Insurance,Selective Insurance,Classic,newbusiness,US MM,Closed Lost,2026-07-15,2025-12-16,205,112000.00,112000.00,John Romano,Competition,"[""Competitive""]",2,2026-07-10,2026-06-24,"[""694e018ba16d02282b41bf05da6c0831"",""744906a74ae39552299a7b0c8ec3e5d1""]","[""Commercial"",""Competitive"",""Security"",""Value/Product""]",true,no,"The transcript clearly shows Selective Insurance is still actively evaluating between Backstage and Port, with ongoing POCs, planned demos, and follow-up actions like connecting custom LLMs and finding customer references. Domenic explicitly states ""a final decision is pending further review and stakeholder input"" and mentions needing to prove the business case before deciding, indicating the deal is still in progress rather than lost to competition."
2cc0732a74c3e39b2c84ebe684078d24,59418916701,Happening,Happening,Classic,newbusiness,EMEA MM,Closed Lost,2026-07-11,2026-04-22,45,100000.00,100000.00,James Butcher,Bad timing,"[""Timing""]",3,2026-06-11,2026-06-01,"[""a58d704f80e0a9b880d369f7612c58a2"",""10b453cecca6fcc4cc2a2345e49865fd"",""93f7cd52492468fe00318b6dba4396be""]","[""Commercial"",""Value/Product"",""Timing"",""Sponsorship""]",true,no,"The transcript shows the deal is still progressing with active next steps including reaching out to VPs, scheduling demos, and planning POCs/workshops. The calls discuss ongoing engagement strategies and potential adoption paths rather than indicating any timing issues that would support a ""bad timing"" loss reason."
ffc03f99a4a9cca9743594ab4fd1a4af,43128788832,Travel Perk,Travel Perk,Classic,newbusiness,EMEA MM,Closed Lost,2026-07-11,2025-08-29,311,150000.00,150000.00,Matthew Bilsland,Champion left/ Company cuts,"[""Sponsorship""]",3,2025-10-15,2025-09-02,"[""52a2519fa038f9c2e826375cf3d6d802"",""5994c2b5842628f7a1573b3e4b1489ed"",""e5854e692d751eef12a5eacc3a07b766""]","[""Commercial"",""Competitive"",""Fit"",""Timing"",""Value/Product""]",false,no,"The transcript shows TravelPerk paused the POC due to prioritizing infrastructure orchestration issues that needed to be addressed before implementing an IDP portal, with plans to potentially revisit in December/January. There is no mention of a champion leaving or company cuts - instead, the loss appears to be due to timing and technical priorities, with the prospect even praising GetPort.io's approach and keeping the door open for future engagement."
209e08b5e345f57093b1df9cd33d640c,61110097312,Versa Networks,Versa Networks,Classic,newbusiness,US MM,Closed Lost,2026-07-10,2026-06-15,18,50000.00,50000.00,Jill Countey,Bad timing,"[""Timing""]",1,2026-06-23,2026-06-23,"[""d02a5f7a8064f4278b90a2e2f4c977b4""]","[""Commercial"",""Fit"",""Value/Product""]",false,unknown,"The transcript shows an active discovery conversation where Ravi expressed interest in Port's capabilities and requested a deeper demo and free trial, but does not reveal any loss reason or indication that the deal was actually lost."
7b36fb0bfc7c3f045f1b1cecdfb9d8a5,60487390984,KODE Labs,KODE Labs,Classic,newbusiness,US MM,Closed Lost,2026-07-09,2026-05-21,49,70800.00,70800.00,Daniel Alper,Budget;Bad timing,"[""Timing"",""Commercial""]",3,2026-07-02,2026-06-10,"[""908f999bed41397536a3a1ab1e1ac35e"",""49793864e577edb5328f061c0ecbdb9f"",""5b71b7e9dc3309473988385b4dc87cba""]","[""Commercial"",""Value/Product"",""Timing""]",true,unclear,"The transcript shows Carl stating ""they aim to have Port.io set up for their 'maturity week' by late July/early August"" and that he will ""endeavor to sign a deal for Port at some point in July,"" but the calls end mid-conversation without revealing why the deal was ultimately lost. While budget concerns are mentioned regarding JSM pricing comparisons and executive buy-in challenges, there's no clear indication the deal failed due to budget or timing issues."
f81c08f82e8afbf4a59b92e24c071355,44815667354,Flow Traders,Flow Traders,Classic,newbusiness,EMEA MM,Closed Lost,2026-07-09,2025-09-29,245,125000.00,125000.00,Matthew Bilsland,Unable to connect,"[""No Engagement""]",3,2026-03-06,2026-01-14,"[""324c1d1f6400d7eb3f9e9c8477d803a5"",""5d4dea632889e66fb9741db1a6a277b6"",""c0fb3542b8fe9045edfcbefc06364e31""]","[""Commercial"",""Value/Product""]",false,no,"The transcript clearly shows that Flow Traders was actively engaged in discussions about evaluating GetPort.io's IDP solution, with detailed demos and follow-up meetings scheduled. The stated reason ""Unable to connect"" contradicts the evidence of multiple successful calls where both parties connected and had substantive conversations about the platform evaluation."
1e049852b994b4bedbac4ee96ca6a553,32309143975,PNC,PNC Financial,Classic,newbusiness,US Ent,Closed Lost,2026-07-09,2024-06-27,724,350000.00,350000.00,Evan Smith,Unable to connect,"[""No Engagement""]",3,2025-12-23,2025-07-11,"[""73989372cd8c7622138cc14f21220e6f"",""25d7881d8da60c81f2be47c5460a236f"",""d3b7073695c8d79b39b7e5f093aac2eb""]","[""Security""]",false,no,"The transcript shows active technical collaboration between GetPort.io and PNC Financial teams working through specific Kubernetes permission issues, with detailed troubleshooting discussions and follow-up action items planned. This contradicts the stated ""Unable to connect"" reason, as the teams were clearly connected and engaged in resolving technical implementation challenges rather than experiencing connection difficulties."
852e0e3b47ebdb5892a564099b11f2e8,57830091286,iProov,iProov,Classic,newbusiness,EMEA MM,Closed Lost,2026-07-08,2026-03-10,99,100000.00,100000.00,Matthew Bilsland,Not right company/ persona,"[""Fit""]",2,2026-03-19,2026-03-10,"[""dc3296ac20190701a7b88dba2f2ef60d"",""5001d38f07f1c1f43f07c58f7f97c527""]","[""Commercial"",""Security"",""Value/Product""]",false,no,"The transcript shows active engagement from iProov with concrete next steps including internal discussions with decision-makers (Jack, Head of DevOps and Miguel, CIO), plans for a free trial, follow-up calls, and potential Proof of Value demos. This indicates genuine interest and fit rather than a company/persona mismatch that would justify the stated loss reason."
5f978dc3d5c4e11ca225573e11f53675,40638201857,InPost,InPost,Classic,newbusiness,EMEA Ent,Closed Lost,2026-07-08,2025-07-22,345,300000.00,300000.00,James Pritchard,Champion left/ Company cuts,"[""Sponsorship""]",3,2026-03-04,2026-02-25,"[""299fb79ad84572cb3e988fffc873d450"",""837a47d6121dc0cfb71a8455176b1103"",""61f1553ae32a9641c16e474abef76649""]","[""Commercial"",""Value/Product""]",false,unknown,"The transcript summaries focus entirely on technical discussions about GetPort.io's capabilities, InPost's metrics requirements, and planned follow-up meetings, but do not reveal any information about why the deal was ultimately lost or mention anything about a champion leaving or company budget cuts."
a825349f7ad076e33bdf060993cad8ea,57898910089,Bosch Brazil,,Classic,newbusiness,LATAM,Closed Lost,2026-07-07,2026-03-11,105,70000.00,70000.00,Ignacio De Loera,no_show,"[""No Engagement""]",3,2026-07-01,2026-06-16,"[""c4529354b33cd0ce3955e89d126be8c3"",""143bbf4b7c951dc7307c0f5ace636f9c"",""5e8f2cb948b68088db515d0b7c8302cb""]","[""Commercial"",""Timing"",""Value/Product""]",false,no,"The transcript shows active deal progression with formal quotes being prepared, trial discussions, and meetings being scheduled with prospects like Coelco and David. There is no evidence of anyone failing to show up to meetings - instead, the calls discuss rescheduling meetings and coordinating availability, which contradicts a ""no_show"" loss reason."
6152c225369b62f7feb10a8e586be30c,58380750744,Danske bank (KC) - Backstage Replacement & AEP,Danske Bank,Classic,newbusiness,EMEA Ent,Closed Lost,2026-07-07,2026-03-26,83,0.00,0.00,John Barnes,Competition,"[""Competitive""]",2,2026-04-15,2026-04-15,"[""6de9d28cad46f9fc735a19bd6cdb4be0"",""bc812a4a216ecaa7ffbf33d7d92d4776""]","[""Commercial"",""Fit"",""Security"",""Value/Product""]",false,unknown,"The transcript summaries discuss ongoing sales conversations with prospects (Lego and Danske Bank) who appear engaged and interested in GetPort.io's platform, with follow-up meetings scheduled and next steps planned. There is no indication in these transcripts that any deal was lost or why it might have been lost to competition."
bb1f4bee8ef066b1a86fe27abeb4c577,60032563035,BANCOLOMBIA S.A,Bancolombia S.A.,Classic,newbusiness,LATAM,Closed Lost,2026-07-07,2026-05-05,NULL,0.00,0.00,Ignacio De Loera,Not right company/ persona,"[""Fit""]",1,2026-05-21,2026-05-21,"[""12baaa29f5e1eeca493c6742f964407e""]","[""Commercial"",""Fit"",""Security"",""Value/Product""]",true,no,"The transcript shows Bancolombia is actively engaged and interested in GetPort.io's capabilities, with Emanuel detailing their platform engineering needs and scheduling follow-up presentations. There is no indication they are not the right company/persona - rather, they appear to be a well-qualified prospect with specific IDP requirements that align with GetPort.io's offerings."
f97a7ec2ca55c008c57c6cff62fb860b,58332118853,Genpact - IDP / EDP New Logo - Vidya Rao (CTO),Genpact,Classic,newbusiness,US Ent,Closed Lost,2026-07-02,2026-03-26,NULL,0.00,0.00,Evan Smith,Unable to connect,"[""No Engagement""]",1,2026-04-22,2026-04-22,"[""1b6eec58e62651549f6a16ca97467d2a""]","[""Commercial""]",false,no,"The transcript shows Don was engaged throughout the call, found the platform interesting, and agreed to connect the sales team with the appropriate technical leads at Genpact for follow-up discussions. This contradicts the stated reason of ""Unable to connect"" as there was clear connection and engagement, with Don even offering to facilitate introductions to other teams."
6af2bef88b5745dc8f123e5999d5d938,56400973062,Ryan,Ryan LLC,Classic,newbusiness,US Ent,Closed Lost,2026-07-02,2026-02-16,113,100000.00,100000.00,Evan Smith,Unable to connect,"[""No Engagement""]",1,2026-04-17,2026-04-17,"[""9866a39d1817902e6d962a5286d9abae""]","[""Commercial"",""Value/Product"",""Timing""]",false,unknown,"The transcript shows active deal progression with George engaged in detailed discussions about licensing, multi-year agreements, timelines, and next steps including a proposal follow-up, but does not reveal any loss reason or indication that the deal was actually lost."
975938ee47a7b6e6af85dd4652e44bf4,57129764475,Collectors Holdings Inc,Collectors Holdings Inc,Classic,newbusiness,US MM,Closed Lost,2026-06-30,2026-02-26,121,150000.00,150000.00,Daniel Alper,Unable to connect;Freemium,"[""No Engagement"",""Value/Product""]",3,2026-06-12,2026-06-04,"[""533b1fc69cc631e40a469a758e0fff2e"",""baecb48314d92c8f1f428051ce9c489c"",""daf7247d8e203866fd46dbef0cd12f58""]","[""Fit"",""Value/Product""]",true,no,"The transcript shows the deal was lost due to concerns about implementation complexity, engineering effort, and ramp-up time rather than inability to connect or freemium limitations. Andy specifically noted ""the significant engineering work required for data integration and custom UI development, in addition to the product cost, impacts the value proposition"" and expressed concerns about ""the complexity of the data model graph and the maintainability."" The calls demonstrate active engagement and technical discussions, contradicting any connection issues."
d18e9a32ba3af1d2195a3933db2fac87,58162021925,Smartsheet,Smartsheet,Classic,newbusiness,US MM,Closed Lost,2026-06-26,2026-03-19,92,250000.00,250000.00,John Romano,Competition,"[""Competitive""]",3,2026-06-25,2026-05-21,"[""76a42d4d021a804abca0bcc53037ca36"",""98aaa4aebaeffb3efb8edd068c52f1fd"",""c170885df7a15fea9f5db9a69ceaae44""]","[""Commercial"",""Competitive"",""Fit"",""Value/Product""]",true,no,"The transcript clearly shows Smartsheet chose Cortex over GetPort.io, with Li explicitly stating the decision was based on Cortex's ""lower perceived operational load and more opinionated product design"" making it ""easier to implement and maintain compared to Port's open-slate approach."" This indicates the loss was due to product/technical fit rather than competition in the traditional sense."
8efcb5cc35026afc0262f7cd80160606,58938099570,Finova,Finova,Classic,newbusiness,EMEA MM,Closed Lost,2026-06-24,2026-04-09,55,72000.00,72000.00,James Butcher,Bad timing;Early stage,"[""Timing""]",3,2026-06-12,2026-06-05,"[""103a45f1a89e381f25644068dadac8f9"",""f5059066331b11a75a13f5e72efbc746"",""d12e316c0bfd5d2b8fc6e22bba376fe6""]","[""Commercial"",""Value/Product"",""Timing""]",true,yes,"The transcript clearly shows Pete from Finova stating they are ""not yet at a stage where they require such advanced tooling"" and indicating ""Finova is likely six months away from needing such a solution,"" which directly supports both the ""bad timing"" and ""early stage"" reasons listed in HubSpot."
f527c032c0d97d21baaff7893270d7ee,60981257295,4G Capital,4G Capital,Classic,newbusiness,EMEA MM,Closed Lost,2026-06-24,2026-06-09,14,24000.00,24000.00,James Butcher,UNQ;Other,"[""No Engagement""]",1,2026-06-10,2026-06-10,"[""c40a9ac72232ccfe52bc8c0c9fc24923""]","[""Commercial"",""Competitive"",""Fit"",""Timing"",""Value/Product""]",false,unknown,"The transcript discusses 4G Capital's evaluation process and technical requirements, but does not reveal the actual reason why the deal was ultimately lost. While it shows Calvin's engagement with the POC setup and next steps being planned, there is no indication of what caused the deal to close as lost."
